id	BTCB.1	BTCB.2	BTCB.3	BTCB.4	BTCB.5	BTCB.6	MTCB.1	MTCB.2	MTCB.3	MTCB.4	MTCB.5	MTCB.6
PCHCB_1109200	1334	1130	1997	1035	1199	1035	1374	672	719	1602	1047	1322
PCHCB_1109300	95	96	107	63	54	82	76	19	17	39	24	31
PCHCB_1109400	50018	36153	49158	57010	29453	31060	32659	11179	9323	23763	20464	22138
PCHCB_1109500	1356	1136	2172	1212	1231	1132	1217	548	666	1469	965	1103
PCHCB_1109600	151	263	200	155	94	145	139	78	48	118	38	130
PCHCB_1109700	246	241	473	171	296	222	211	139	235	396	167	243
PCHCB_1109800	3254	2575	3424	3148	1916	1983	3313	1035	842	1633	1666	1894
PCHCB_1109900	25	157	48	49	63	99	60	37	14	23	26	59
PCHCB_1110000	38	65	95	49	65	96	33	10	5	13	22	22
PCHCB_1110200	6656	6569	9712	6559	6419	6434	7918	5210	3650	9964	5081	9192
PCHCB_1110300	74	121	193	93	106	139	102	64	102	160	82	89
PCHCB_1110400	152	186	224	133	168	208	182	88	94	163	102	142
PCHCB_1110500	3296	2684	5078	3080	2860	2713	2674	1323	1531	3420	2227	2296
PCHCB_1110600	1	4	5	3	4	4	8	2	1	5	2	2
PCHCB_1110700	17684	12631	20896	16376	15263	14995	20580	6214	7718	12487	9760	11964
PCHCB_1110800	191	260	264	134	228	250	732	293	135	122	121	319
PCHCB_1110900	79	70	242	68	168	110	77	81	95	151	79	107
PCHCB_1111000	4356	3859	9049	4193	5687	4704	4176	2773	3204	7325	3852	4268
PCHCB_1111100	312	282	608	261	441	314	327	195	263	520	295	370
PCHCB_1111200	206	220	419	180	245	249	201	153	176	365	166	250
PCHCB_1111300	152	212	557	175	298	234	184	161	291	476	205	229
PCHCB_1111400	337	341	647	258	479	404	306	168	307	345	231	313
PCHCB_1111500	430	426	841	332	407	392	441	206	323	621	353	400
PCHCB_1111600	6	6	8	7	7	12	16	2	4	6	3	11
PCHCB_1111700	315	237	529	270	337	334	264	195	247	499	304	367
PCHCB_1111800	322	291	645	204	404	358	206	154	325	362	235	219
PCHCB_1111900	3945	3692	5906	3801	3374	3428	4587	2766	2016	4866	2882	4614
PCHCB_1112000	429	417	864	385	677	521	405	285	383	665	338	446
PCHCB_1112100	336	378	723	254	632	476	274	191	354	395	179	271
PCHCB_1112200	122	124	265	70	223	187	117	100	137	227	115	115
PCHCB_1112300	33	77	47	31	48	82	55	26	5	16	15	24
PCHCB_1112400	452	561	472	357	375	460	1684	643	339	463	360	805
PCHCB_1112500	2056	1436	2960	1815	1857	1584	1564	567	924	1855	1241	1207
PCHCB_1112600	22610	25349	45645	19440	39479	35382	17323	17241	15280	29695	12029	28853
PCHCB_1112700	101	106	194	70	178	117	77	66	48	135	68	83
PCHCB_1112800	37	43	158	30	58	74	51	15	80	76	38	30
PCHCB_1112900	3583	3105	3676	3706	2090	2308	4724	1363	833	1388	1740	2170
PCHCB_1113000	257	731	395	397	391	594	236	228	50	125	112	146
PCHCB_1113100	757	695	1406	597	778	750	828	521	573	1345	689	998
PCHCB_1113200	100	73	175	76	83	119	133	84	117	173	118	114
PCHCB_1113300	31	47	39	24	20	47	30	17	8	33	11	27
PCHCB_1113400	1117	985	1684	1084	1047	1053	1312	511	656	1442	871	973
PCHCB_1113500	796	609	1472	620	796	651	736	219	544	725	541	492
PCHCB_1113600	283	298	686	245	441	343	214	132	238	358	269	275
PCHCB_1113700	76	214	106	89	79	183	50	74	9	42	17	42
PCHCB_1113800	65	81	136	48	183	127	59	52	78	75	37	61
PCHCB_1113900	39	97	133	44	95	113	26	13	10	15	12	21
PCHCB_1114000	602	628	1192	526	1047	997	632	395	457	861	494	734
PCHCB_1114100	341	324	551	415	320	348	436	151	176	428	231	309
PCHCB_1114200	1459	1329	1750	1447	1338	1155	1271	579	475	1035	877	1002
PCHCB_1114300	104	113	224	85	154	112	73	68	117	151	77	112
PCHCB_1114400	75	67	151	70	81	74	50	53	60	142	57	110
PCHCB_1114500	1149	1005	2237	1132	1403	1286	982	506	828	1656	923	937
PCHCB_1114600	169	443	141	226	176	231	93	59	18	36	45	73
PCHCB_1114700	13	22	34	13	29	38	19	6	3	3	0	9
PCHCB_1114800	117	242	161	126	123	195	73	46	15	19	9	40
PCHCB_1114900	5520	7700	5392	5006	4609	6326	22060	8245	3415	3869	4569	10227
PCHCB_1115000	201	212	355	148	354	265	151	128	175	378	139	180
PCHCB_1115100	2200	1998	4011	2208	2336	2130	2916	1154	1394	2233	1524	1906
PCHCB_1115200	127	144	287	145	157	177	207	112	117	286	111	206
PCHCB_1115300	3035	2603	3892	3213	2106	2484	5273	1497	1183	2027	1792	2552
PCHCB_1115400	740	682	1445	639	658	724	1022	475	492	985	487	691
PCHCB_1115500	488	404	875	447	513	503	658	239	348	670	384	447
PCHCB_1115600	21	8	13	8	4	11	18	8	20	34	17	14
PCHCB_1115700	1017	933	1699	872	908	959	902	578	728	1719	910	1256
PCHCB_1115800	558	504	1124	523	536	585	636	357	465	1130	556	686
PCHCB_1115900	1995	1837	2961	1852	2047	1844	2148	1121	1140	2490	1508	1978
PCHCB_1116000	1014	651	1398	750	838	690	643	340	470	993	598	701
PCHCB_1116100	1530	1559	2264	1286	1540	1437	1815	975	971	1945	1245	1718
PCHCB_1116200	2630	2469	3621	2340	3156	2923	3696	1491	1526	2877	1912	2478
PCHCB_1116300	4967	4199	9466	4597	5297	4769	4231	2301	3194	5766	3261	4689
PCHCB_1116400	431	394	427	334	274	384	776	433	237	674	376	539
PCHCB_1116500	128379	108095	134093	116709	93014	103634	153356	51722	42272	107326	75842	111725
PCHCB_1116600	27275	24352	39185	26123	23961	21246	20053	9963	15132	27624	18108	18260
PCHCB_1116700	315	410	332	234	326	404	1201	352	162	165	172	370
PCHCB_1116800	349	399	781	334	541	406	293	212	408	483	267	361
PCHCB_1116900	466	599	1309	437	877	845	529	366	619	939	479	593
PCHCB_1117000	5236	5189	7752	4638	5631	5664	4851	3541	3594	7552	3982	6675
PCHCB_1117100	23	44	27	41	24	30	20	16	20	46	20	39
PCHCB_1117200	5371	4904	8603	5135	5019	5099	5612	3883	3561	8711	4617	6765
PCHCB_1117300	459	633	1133	448	907	835	485	435	549	916	491	644
PCHCB_1117400	268	246	405	211	312	259	228	190	251	453	243	413
PCHCB_1117500	478	386	677	335	453	473	482	246	314	539	321	379
PCHCB_1117600	1438	1089	1986	1280	983	959	1563	710	623	1352	1043	1098
PCHCB_1117700	970	947	1520	836	1165	1150	1639	553	630	939	660	888
PCHCB_1117800	165	177	361	143	243	224	319	160	202	198	120	210
PCHCB_1117900	1581	1282	2272	1506	1294	1340	1739	680	838	1397	1056	1277
PCHCB_1118000	2882	2176	2958	2516	1713	1771	3102	1061	835	1913	1634	1932
PCHCB_1118100	13967	12522	19931	13164	12732	11487	14021	8201	7142	16132	10387	13844
PCHCB_1118200	1024	905	1946	936	1317	1087	841	425	710	1372	779	768
PCHCB_1118300	227	198	516	159	283	217	163	109	203	271	143	194
PCHCB_1118400	973	955	1555	1071	739	920	1830	455	537	786	739	831
PCHCB_1118500	1460	1262	2185	1355	1603	1475	1506	697	1132	2087	1337	1432
PCHCB_1118600	399	423	629	390	510	462	681	331	281	784	465	529
PCHCB_1118700	93	80	69	72	67	74	119	71	37	134	76	155
PCHCB_1118800	1532	1629	2605	1307	1302	1371	1881	932	980	1954	1198	1537
PCHCB_1118900	13	7	10	5	7	8	15	3	1	3	5	0
PCHCB_1119000	73	64	144	38	99	70	79	19	62	70	52	64
PCHCB_1119100	290	457	327	245	337	366	1302	390	210	169	193	551
PCHCB_1119200	814	693	1660	774	1035	847	783	492	637	1180	650	907
PCHCB_1119300	27	26	80	10	29	28	16	11	6	37	19	13
PCHCB_1119400	534	521	748	532	373	467	1009	278	294	478	389	460
PCHCB_1119500	481	455	971	404	566	503	375	209	418	581	355	376
PCHCB_1119600	4070	3177	4124	4045	2412	2608	5632	1485	1209	1880	2249	2739
PCHCB_1119700	229	321	530	152	601	529	220	86	142	120	89	112
PCHCB_1119800	96	178	254	101	263	218	87	51	105	75	72	77
PCHCB_1119900	347	1080	400	517	425	618	371	221	77	94	114	254
PCHCB_1120000	82	88	199	52	123	109	43	23	108	121	54	113
PCHCB_1120100	371	401	771	247	609	435	233	167	431	341	238	265
PCHCB_1120200	822	1036	1946	661	1682	1457	758	790	958	1415	655	1241
PCHCB_1120300	893	927	2102	864	1444	1172	832	529	946	1472	826	983
PCHCB_1120400	18	18	42	5	27	27	15	13	19	40	13	19
PCHCB_1120500	21	37	18	40	18	26	8	12	9	7	2	2
PCHCB_1120600	684	692	1253	566	959	815	615	327	492	805	584	493
PCHCB_1120700	238	212	458	145	265	258	185	128	200	382	188	203
PCHCB_1120800	251	181	460	130	293	232	170	182	179	493	200	277
PCHCB_1120900	336	308	532	206	330	342	303	189	287	522	248	334
PCHCB_1121000	1680	1711	2781	1536	1570	1604	2357	1637	1051	2816	1561	2212
PCHCB_1121100	400	401	716	334	538	508	503	389	390	821	408	644
PCHCB_1121200	4815	4083	8318	4486	6494	5359	3542	1883	2832	5805	3189	3680
PCHCB_1121300	581	528	753	555	513	474	1354	383	371	657	530	624
PCHCB_1121400	523	575	1017	511	661	527	476	337	462	879	553	642
PCHCB_1121500	1899	1654	2798	1811	1724	1586	1717	856	849	1795	1246	1579
PCHCB_1121600	560	544	866	521	587	501	604	258	363	804	488	545
PCHCB_1121700	1139	962	1075	1059	785	940	1582	718	342	970	717	1219
PCHCB_1121800	51	51	35	56	36	31	95	34	15	83	52	65
PCHCB_1121900	484	437	726	425	415	361	533	341	299	754	371	583
PCHCB_1122000	747	693	1167	639	842	668	715	324	369	692	502	645
PCHCB_1122100	994	860	1712	782	1030	911	737	339	574	1036	620	810
PCHCB_1122200	3668	3973	6645	3673	6453	5989	4229	1815	1880	3377	2039	2959
PCHCB_1122300	1085	1033	1390	1070	845	901	1227	619	478	1243	772	1087
PCHCB_1122400	13012	12039	18255	12469	11581	11517	13895	8779	6669	17396	9938	15108
PCHCB_1122500	471	427	775	281	446	434	438	418	409	997	431	664
PCHCB_1122600	580	514	1009	452	510	463	625	444	387	1053	398	670
PCHCB_1122700	29	129	48	40	36	53	35	29	5	11	16	28
PCHCB_1122800	1653	1430	2769	1561	1491	1370	1668	682	1129	1691	1155	1209
PCHCB_1122900	515	519	702	393	424	488	510	378	290	770	461	610
PCHCB_1123000	41760	30714	44970	41726	25496	24948	33710	12143	7426	21811	19398	23736
PCHCB_1123100	437	366	632	307	359	397	317	313	293	715	367	479
PCHCB_1123200	124	106	139	140	57	100	106	60	56	83	72	103
PCHCB_1123300	19	49	48	28	43	62	26	8	3	2	5	7
PCHCB_1123400	2487	2899	3344	2617	3267	3250	4253	1975	1159	3014	1820	2863
PCHCB_1123500	213	806	295	326	271	485	245	236	71	122	139	220
PCHCB_1123600	58	127	182	67	253	176	91	63	78	46	33	34
PCHCB_1123700	2923	2294	3235	2755	2055	2184	3583	1194	1227	2449	1975	2091
PCHCB_1123800	1811	1956	4062	1734	2320	2149	2633	1361	1697	3062	1761	2053
PCHCB_1123900	287	236	503	223	320	276	323	199	266	441	241	278
PCHCB_1124000	2045	1572	3130	2199	2402	2276	2125	1372	1395	3519	1736	2405
PCHCB_1124100	826	828	1300	799	736	666	1005	502	556	1252	682	1028
PCHCB_1124200	33	48	59	42	36	41	40	23	21	42	32	31
PCHCB_1124300	436	479	1007	378	816	680	388	219	618	552	340	372
PCHCB_1124400	330	500	517	359	434	482	343	277	273	480	273	401
PCHCB_1124500	155	190	409	126	234	197	187	123	212	280	152	174
PCHCB_1124600	45	27	22	8	30	18	39	26	20	53	29	27
PCHCB_1124700	1037	882	957	910	661	772	1795	512	349	626	628	784
PCHCB_1124800	130	140	197	97	99	172	64	45	21	68	50	37
PCHCB_1124900	112	93	230	95	87	95	82	43	74	148	63	69
PCHCB_1125000	1111	1041	1902	947	1087	1030	1105	629	695	1456	887	1110
PCHCB_1125100	12794	12821	23960	11412	17425	14767	10682	9562	10879	19712	10571	16281
PCHCB_1125200	231	209	490	137	277	224	184	104	271	319	173	241
PCHCB_1125300	21	29	37	13	15	23	13	12	11	18	3	14
PCHCB_1125400	1809	2097	3514	1583	2820	2447	2093	999	1303	1937	1081	1544
PCHCB_1125500	1996	1890	2779	1857	1913	1781	2105	956	833	1917	1237	1819
PCHCB_1125600	146	134	368	133	230	188	292	142	159	305	135	205
PCHCB_1125700	940	1157	1989	798	1651	1391	803	909	909	1860	796	1463
PCHCB_1125800	33	56	80	29	55	74	61	35	36	38	40	45
PCHCB_1125900	5056	5017	8723	5094	7310	6058	4815	3117	3428	7426	4207	5188
PCHCB_1126000	6019	5358	8246	6385	4910	4775	5734	2956	2399	5330	4152	5041
PCHCB_1126100	834	799	1321	961	914	768	914	529	466	1072	753	913
PCHCB_1126200	43	77	159	39	94	75	58	61	77	92	73	77
PCHCB_1126300	7480	7848	5891	6795	6577	9851	34742	6815	4440	3634	5227	10318
PCHCB_1126400	14240	9878	14931	14368	9317	9797	11595	3574	3465	6983	6355	6998
PCHCB_1126500	14238	19213	18787	14185	23304	23118	32859	13505	7103	13669	9523	19296
PCHCB_1126600	11	36	20	35	11	35	30	26	19	18	21	21
PCHCB_1126700	2	27	9	8	17	4	16	2	5	21	0	19
PCHCB_1126800	453	410	975	423	526	516	455	252	479	721	387	493
PCHCB_1126900	453	488	1018	369	619	583	382	239	459	692	449	427
PCHCB_1127000	349	366	664	254	437	354	291	153	298	413	246	318
PCHCB_1127100	104	96	230	60	113	107	151	81	78	214	75	125
PCHCB_1127200	879	1090	1710	735	1730	1476	684	523	844	877	528	814
PCHCB_1127300	3375	2855	5062	3209	3260	2907	3090	1763	1564	3606	2425	3065
PCHCB_1127400	753	522	1153	643	705	690	613	282	475	847	493	566
PCHCB_1127500	2	0	31	0	8	14	6	3	0	21	8	11
PCHCB_1127600	15	11	17	7	14	15	46	17	14	24	9	35
PCHCB_1127700	536	554	1026	429	994	856	344	234	458	456	283	421
PCHCB_1127800	927	949	2136	838	1633	1439	864	704	1066	1620	838	1160
PCHCB_1127900	48	30	79	42	101	73	56	38	73	57	46	66
PCHCB_1128000	28044	19332	30569	28959	18516	20658	24253	7433	6353	15598	13758	15174
PCHCB_1128100	1694	1385	2836	1539	1660	1588	1538	719	1053	1999	1207	1155
PCHCB_1128200	763	832	1038	779	702	752	1438	559	438	788	619	902
PCHCB_1128300	67	176	65	72	82	110	67	74	19	34	33	57
PCHCB_1128400	71	130	129	80	110	142	266	107	52	82	70	111
PCHCB_1128500	77	218	85	84	84	187	76	73	36	18	33	57
PCHCB_1128600	14218	10051	17302	14388	9864	9630	11974	3967	4198	10047	7584	7835
PCHCB_1128700	202	225	235	200	226	299	911	269	179	155	185	352
PCHCB_1128800	52	78	148	44	185	135	74	41	46	57	34	68
PCHCB_1128900	2097	1780	3562	1909	2255	1896	1835	911	1406	2875	1750	1955
PCHCB_1129000	157	152	286	128	209	182	184	75	204	247	136	166
PCHCB_1129100	51	77	99	38	46	92	25	17	3	10	6	10
PCHCB_1129200	187	256	440	186	529	350	141	99	136	195	103	190
PCHCB_1129300	553	652	519	468	358	601	1676	626	271	318	346	654
PCHCB_1129400	2817	2330	3569	2441	2480	2215	3344	1221	1369	2690	1873	2293
PCHCB_1129500	1642	1343	2663	1576	1391	1309	1468	623	812	1563	1025	1189
PCHCB_1129600	559	640	1278	509	839	758	639	502	588	1314	603	751
PCHCB_1129700	3625	3576	5427	3397	3719	3819	6142	3321	2021	4630	2761	4512
PCHCB_1129800	164	211	301	144	238	228	143	130	186	295	153	249
PCHCB_1129900	2625	2305	4962	2233	2865	2796	2369	2019	2230	4980	2445	3432
PCHCB_1130000	2012	1957	3444	1722	2211	1990	1802	1576	1652	3765	1795	2716
PCHCB_1130100	12	25	21	19	29	29	8	8	19	30	10	21
PCHCB_1130200	285	238	521	256	295	262	220	134	224	402	246	315
PCHCB_1130300	2079	1931	3077	1948	2206	2043	2092	878	923	1932	1261	1492
PCHCB_1130400	1667	1612	2883	1532	1912	1606	952	460	628	948	692	937
PCHCB_1130500	1053	978	1510	979	976	949	1419	798	584	1263	919	1352
PCHCB_1130600	1150	1044	2056	1037	1428	1279	1013	748	810	1738	931	1422
PCHCB_1130700	49	108	166	65	197	162	57	40	72	63	26	48
PCHCB_1130800	20	12	11	2	2	2	24	4	9	11	2	8
PCHCB_1130900	271	311	307	255	227	285	268	129	97	188	163	196
PCHCB_1131000	1262	1118	1443	1134	918	950	1276	458	420	897	684	796
PCHCB_1131100	23307	18210	25355	23485	16029	14905	20244	8527	5958	16460	13063	16377
PCHCB_1131200	722	739	1222	640	764	695	713	340	419	722	486	578
PCHCB_1131300	846	735	1271	836	800	740	898	459	459	925	544	709
PCHCB_1131400	1319	1262	2360	1160	2130	1799	1054	656	974	1640	866	1135
PCHCB_1131500	2530	1904	3113	2736	2283	2224	2421	916	974	2391	1504	1884
PCHCB_1131600	535	452	737	482	479	453	699	328	352	640	470	684
PCHCB_1131700	163	218	446	132	245	223	150	139	257	278	153	189
PCHCB_1131800	203	298	147	183	128	144	154	59	42	72	53	114
PCHCB_1131900	13263	11009	15560	14170	8792	9534	11685	4204	3696	8761	6873	7950
PCHCB_1132000	213	279	527	197	356	376	236	195	306	405	195	308
PCHCB_1132100	1268	1236	1438	1165	1167	1223	1484	778	534	1635	941	1425
PCHCB_1132200	2288	1961	3053	2558	1853	1861	2416	929	896	2105	1523	1698
PCHCB_1132300	34	43	51	24	32	41	41	10	8	25	12	25
PCHCB_1132400	421	499	529	332	421	433	1207	438	287	353	307	634
PCHCB_1132500	84	81	196	51	104	119	77	42	90	164	80	104
PCHCB_1132600	2739	3912	2722	2990	2785	3710	10909	2504	1367	1100	1488	3397
PCHCB_1132700	254	282	479	171	390	330	289	252	261	617	247	438
PCHCB_1132800	28205	27381	50043	26311	33370	28805	26445	15606	19242	33860	20690	29106
PCHCB_1132900	24266	22867	37784	20346	27544	24285	21090	13152	16137	27011	17779	24256
PCHCB_1133000	345	355	694	261	447	372	240	272	354	607	320	439
PCHCB_1133100	12	29	25	12	30	41	16	0	2	18	14	12
PCHCB_1133200	2568	2072	3006	2484	2013	1965	2954	1088	1075	2260	1694	1986
PCHCB_1133300	1410	1229	1560	1413	890	1011	1614	528	380	897	731	956
PCHCB_1133400	79	121	309	73	200	154	110	114	222	147	69	107
PCHCB_1133500	398	408	925	348	776	610	248	157	385	432	243	298
PCHCB_1133600	2652	2606	4998	2279	3738	2912	2294	1605	1978	3581	2228	2972
PCHCB_1133700	146	158	293	104	252	186	130	42	120	113	84	101
PCHCB_1133800	4332	3424	5076	4320	3018	3365	5513	1886	1714	3230	2676	3049
PCHCB_1133900	154	192	326	108	286	233	126	104	129	224	108	213
PCHCB_1134000	1149	1052	2363	1067	1589	1403	1185	603	1168	1862	914	946
PCHCB_1134100	476	516	881	448	364	480	993	271	307	398	339	339
PCHCB_1134200	475	556	787	567	343	535	1059	392	341	561	453	578
PCHCB_1134300	625	610	1237	526	729	662	507	278	533	790	449	524
PCHCB_1134400	287	863	330	434	351	456	213	97	34	36	89	139
PCHCB_1134500	2628	2823	6029	2495	3784	3842	3300	2177	2336	5235	2412	3800
PCHCB_1134600	4794	4915	9016	4742	5894	5564	4961	3801	3589	7934	3825	6325
PCHCB_1134700	861	789	1307	752	872	700	775	553	530	1180	662	1063
PCHCB_1134800	975	1167	2124	819	2388	2259	851	419	990	920	529	748
PCHCB_1134900	224	239	468	222	397	306	219	112	245	207	144	176
PCHCB_1135000	1504	1274	1997	1409	1061	1119	1571	687	521	1398	973	1278
PCHCB_1135100	1652	1350	2703	1355	1777	1389	1328	818	1020	2119	1188	1403
PCHCB_1135200	11669	9848	14849	11687	9418	8664	8881	4003	4048	8093	6143	7673
PCHCB_1135300	37	83	71	51	35	66	34	28	13	38	20	39
PCHCB_1135400	3013	2358	2571	2705	1821	2347	5619	1547	1188	1722	1895	2400
PCHCB_1135500	63	109	73	53	77	71	286	125	41	66	60	154
PCHCB_1135600	4840	3891	6039	4596	3802	3527	4405	1751	1576	3727	2645	3072
PCHCB_1135700	2517	2369	3370	2439	1966	2172	2768	1356	1098	3247	1746	2593
PCHCB_1135800	426	417	760	421	420	415	681	359	310	585	354	615
PCHCB_1135900	642	615	1016	497	605	647	529	485	554	1099	543	769
PCHCB_1136000	638	527	1064	493	587	586	694	410	530	1151	608	678
PCHCB_1136100	210	240	471	205	233	177	221	139	210	335	197	231
PCHCB_1136200	127	216	186	131	122	184	89	37	47	110	64	61
PCHCB_1136400	1851	1426	2163	1869	1435	1416	1986	674	656	1135	1135	1284
PCHCB_1136500	6658	5887	11933	6190	7802	6489	5200	2933	4549	8359	5137	5769
PCHCB_1136600	204	241	569	198	345	280	195	132	291	384	184	222
PCHCB_1136700	8330	7901	12259	7753	8435	7756	10080	5011	4387	9035	6227	8558
PCHCB_1136800	3338	2716	4039	3297	2489	2291	2912	1174	1040	2448	1958	2194
PCHCB_1136900	86	226	95	89	75	129	106	99	30	81	48	94
PCHCB_1137000	15	15	40	23	21	38	26	18	9	34	7	12
PCHCB_1137100	268	302	487	237	333	396	327	264	259	730	307	490
PCHCB_1137200	2418	2406	3920	2382	2312	2438	3171	2064	1552	3773	2015	3182
PCHCB_1137300	41186	30377	51251	40465	29457	26608	27908	14163	13313	37322	26460	27859
PCHCB_1137400	12506	10943	17156	12061	10448	10578	12560	6872	6340	15980	9698	13529
PCHCB_1137500	1882	1858	3072	1809	1722	1770	2337	1360	1195	2418	1603	2186
PCHCB_1137600	19	12	22	8	8	6	28	3	8	17	10	20
PCHCB_1137700	911	836	1504	757	920	846	850	479	505	1054	592	858
PCHCB_1137800	1161	1254	1464	1079	992	961	1515	732	597	1399	826	1289
PCHCB_1137900	3771	3206	4382	3492	2494	2719	4768	1423	1241	2485	2171	2499
PCHCB_1138000	137	154	305	119	213	184	131	59	165	212	138	147
PCHCB_1138100	136	301	124	156	110	180	133	107	65	108	71	116
PCHCB_1138200	4474	3461	7058	4308	4201	3501	2989	1639	2045	4315	2902	3295
PCHCB_1138300	899	1144	1011	987	981	1241	4230	1043	671	632	681	1197
PCHCB_1138400	98	300	97	142	97	148	57	38	19	24	20	47
PCHCB_1138500	284	229	409	227	318	277	207	112	180	261	180	245
PCHCB_1138600	843	768	1697	879	1004	882	866	468	622	1215	824	757
PCHCB_1138700	346	293	653	286	349	331	403	155	252	492	297	301
PCHCB_1138800	152	118	286	109	161	132	152	105	181	292	114	178
PCHCB_1138900	1140	1031	2165	1010	1235	1105	1003	539	877	1662	865	908
PCHCB_1139000	1123	956	2009	985	990	960	1001	478	636	1459	924	967
PCHCB_1139100	126	138	226	82	113	144	100	70	97	246	96	106
PCHCB_1139200	323	228	476	243	279	218	235	126	199	440	233	262
PCHCB_1139300	22	27	37	11	18	35	8	3	3	1	7	3
PCHCB_1139400	3192	3744	8370	3226	5033	4599	3771	2779	3537	5863	2921	4070
PCHCB_1139500	1369	1117	1860	1207	1029	1102	1698	509	692	1018	898	940
PCHCB_1139600	7234	5751	8312	7183	5561	5102	6588	2250	1786	4336	3737	4370
PCHCB_1139700	1415	1150	2072	1271	1308	1250	1398	554	723	1403	991	1068
PCHCB_1139800	1606	1295	2696	1480	2061	1702	1337	727	865	1891	1151	1240
PCHCB_1139900	288	347	711	279	487	424	251	236	367	533	310	326
PCHCB_1140000	2469	1805	3144	2156	1568	1582	2216	812	921	2080	1551	1764
PCHCB_1140100	393	426	706	308	562	505	399	310	386	706	340	484
PCHCB_1140200	65	42	128	38	66	69	54	42	47	142	60	78
PCHCB_1140300	372	309	686	385	392	359	337	162	194	452	284	287
PCHCB_1140400	261	283	693	249	364	301	211	287	281	488	187	374
PCHCB_1140600	322	281	591	214	535	478	309	180	232	308	171	210
PCHCB_1140700	777	668	962	699	627	737	814	336	365	942	559	657
PCHCB_1140800	2476	1986	3465	2222	1917	1961	2525	1200	1030	2639	1685	2340
PCHCB_1140900	31	50	39	28	30	51	17	18	3	23	7	10
PCHCB_1141000	3619	3552	4998	3451	3422	3688	6186	3002	2173	4222	2866	4321
PCHCB_1141100	1352	1354	2039	1437	1279	1244	1733	635	643	1340	989	1113
PCHCB_1141200	6429	6479	9511	6243	7396	7010	9013	4795	3711	9387	4785	8801
PCHCB_1141300	149	185	236	168	166	180	159	134	131	274	129	213
PCHCB_1141400	53	94	76	50	67	91	254	102	27	67	39	121
PCHCB_1141500	202	192	502	151	259	232	161	186	313	465	188	278
PCHCB_1141700	5383	3954	6901	5429	4851	4355	5634	1816	2192	4376	3147	3316
PCHCB_1141800	1209	1158	2364	1148	1947	1692	908	484	737	1637	893	981
PCHCB_1141900	1308	1276	2052	1133	1323	1332	1431	1327	1106	2566	1155	1952
PCHCB_1142000	2133	1999	2909	2087	1749	1769	2425	1005	960	1978	1262	1810
PCHCB_1142100	337	252	492	265	269	270	304	105	156	343	152	194
PCHCB_1142200	3708	3727	5240	3731	3321	3544	5113	3011	2062	5358	3065	4410
PCHCB_1142300	2845	2528	5169	2531	2971	2587	2076	1384	1738	3238	2054	2373
PCHCB_1142400	1182	1223	2269	1168	1206	1253	1396	844	946	2010	1069	1481
PCHCB_1142500	792	673	1255	679	681	642	800	427	437	785	557	779
PCHCB_1142600	30	47	45	15	32	30	20	7	7	14	14	17
PCHCB_1142700	13	13	26	8	35	30	7	0	1	8	6	3
PCHCB_1142800	369	440	663	325	692	592	326	216	299	510	248	340
PCHCB_1142900	69	278	113	147	123	166	74	79	30	54	43	76
PCHCB_1143000	73	126	197	94	226	181	63	90	104	135	56	108
PCHCB_1143100	2964	2608	5298	2740	3491	2735	2140	1143	1687	3371	2040	2207
PCHCB_1143200	10	7	8	3	8	10	5	5	2	11	4	3
PCHCB_1143300	123	191	121	99	92	126	175	61	40	84	70	88
PCHCB_1143400	680	498	755	632	459	577	1234	428	191	588	469	753
PCHCB_1143500	2925	2577	4614	2472	2595	2435	2898	1964	1881	4051	2368	3374
PCHCB_1143600	2052	1850	3148	1657	1970	1820	2770	1272	1387	2368	1713	2169
